Store Name	Product Link	Set Code	Card Name	Foil	Lang	Card Price	Stock	Expected USD Profit	Expected ROI	Weight	Tier
Aki Aki	https://www.aki-aki.net/product/135471	ONE	Jor Kadeen, First Goldwarden (Showcase)	Foil	JP	0.24	2	0.06	25	1.5	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115042?lang=JP	2X2	Ulamog, the Infinite Gyre	Foil	JP	15.15	16	9.85	65.0165	640.413	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115047?lang=JP	2X2	Divine Visitation	Foil	JP	3.82	5	4.71	123.298	580.736	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115047?lang=EN	2X2	Divine Visitation	Foil	EN	7.65	2	0.88	11.5033	10.1229	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115049?lang=JP	2X2	Emiel the Blessed	Foil	JP	2.29	2	1.33	58.0786	77.2445	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115060?lang=JP	2X2	Monastery Mentor	Foil	JP	6.12	4	2.48	40.5229	100.497	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115062?lang=JP	2X2	Path to Exile	Foil	JP	1.53	52	0.9	58.8235	52.9412	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115062?lang=EN	2X2	Path to Exile	Foil	EN	2.29	2	0.14	6.11354	0.855896	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115070?lang=JP	2X2	Smothering Tithe	Foil	JP	10.71	2	16.2	151.26	2450.42	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115070?lang=EN	2X2	Smothering Tithe	Foil	EN	21.42	1	5.49	25.6302	140.71	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115073?lang=JP	2X2	Weathered Wayfarer	Foil	JP	2.29	22	0.59	25.7642	15.2009	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115077?lang=JP	2X2	As Foretold	Foil	JP	3.06	8	0.42	13.7255	5.76471	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115082?lang=EN	2X2	Consecrated Sphinx	Foil	EN	19.13	1	2.33	12.1798	28.379	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115105?lang=JP	2X2	Venser, Shaper Savant	Foil	JP	1.53	7	0.16	10.4575	1.67321	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115105?lang=EN	2X2	Venser, Shaper Savant	Foil	EN	1.53	3	0.16	10.4575	1.67321	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115109?lang=JP	2X2	Blood Artist	Foil	JP	1.53	50	0.83	54.2484	45.0261	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115109?lang=EN	2X2	Blood Artist	Foil	EN	2.29	1	0.0699999	3.05676	0.213973	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115112?lang=JP	2X2	Damnation	Foil	JP	9.18	5	8.36	91.0675	761.325	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115117?lang=JP	2X2	Gravecrawler	Foil	JP	3.82	2	0.5	13.089	6.54451	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115123?lang=JP	2X2	Ob Nixilis, Unshackled	Foil	JP	1.14	2	0.78	68.4211	53.3684	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115132?lang=JP	2X2	Supernatural Stamina	Foil	JP	0.15	37	0.07	46.6667	3.26667	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115132?lang=EN	2X2	Supernatural Stamina	Foil	EN	0.15	15	0.07	46.6667	3.26667	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115137?lang=JP	2X2	Vampiric Rites	Foil	JP	0.22	15	0.13	59.0909	7.68182	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115137?lang=EN	2X2	Vampiric Rites	Foil	EN	0.22	5	0.13	59.0909	7.68182	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115138?lang=JP	2X2	Yahenni, Undying Partisan	Foil	JP	0.76	1	2	263.158	526.316	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115145?lang=JP	2X2	Dark-Dweller Oracle	Foil	JP	0.22	23	0.01	4.54546	0.0454546	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115145?lang=EN	2X2	Dark-Dweller Oracle	Foil	EN	0.22	13	0.01	4.54546	0.0454546	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115159?lang=JP	2X2	Pirate's Pillage	Foil	JP	0.15	23	0.21	140	29.4	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115159?lang=EN	2X2	Pirate's Pillage	Foil	EN	0.15	5	0.21	140	29.4	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115168?lang=JP	2X2	Twinflame	Foil	JP	1.53	3	0.8	52.2876	41.8301	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115169?lang=JP	2X2	Warrior's Oath	Foil	JP	5.35	32	1.66	31.028	51.5066	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115177?lang=JP	2X2	Bloom Tender	Foil	JP	5.35	6	5.61	104.86	588.264	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115180?lang=JP	2X2	Concordant Crossroads	Foil	JP	9.18	22	4.88	53.159	259.416	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115181?lang=JP	2X2	Deadly Recluse	Foil	JP	0.15	13	0.00999999	6.66666	0.0666665	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115181?lang=EN	2X2	Deadly Recluse	Foil	EN	0.15	10	0.00999999	6.66666	0.0666665	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115184?lang=JP	2X2	Eternal Witness	Foil	JP	1.53	64	0.38	24.8366	9.43791	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115184?lang=EN	2X2	Eternal Witness	Foil	EN	1.53	9	0.38	24.8366	9.43791	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115186?lang=JP	2X2	Food Chain	Foil	JP	15.3	3	2.75	17.9739	49.4281	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115188?lang=JP	2X2	Grapple with the Past	Foil	JP	0.15	28	0.05	33.3333	1.66667	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115188?lang=EN	2X2	Grapple with the Past	Foil	EN	0.15	5	0.05	33.3333	1.66667	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115190?lang=JP	2X2	Hardened Scales	Foil	JP	2.29	6	1.63	71.179	116.022	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115193?lang=JP	2X2	Oracle of Mul Daya	Foil	JP	3.06	14	4.34	141.83	615.542	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115194?lang=JP	2X2	Rampant Growth	Foil	JP	0.22	33	0.7	318.182	222.727	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115194?lang=EN	2X2	Rampant Growth	Foil	EN	0.38	7	0.54	142.105	76.7368	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115195?lang=JP	2X2	Rancor	Foil	JP	1.37	43	0.21	15.3285	3.21898	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115195?lang=EN	2X2	Rancor	Foil	EN	1.37	5	0.21	15.3285	3.21898	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115202?lang=JP	2X2	Tuskguard Captain	Foil	JP	0.15	14	0.12	80	9.6	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115202?lang=EN	2X2	Tuskguard Captain	Foil	EN	0.15	16	0.12	80	9.6	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115244?lang=JP	2X2	Drogskol Reaver	Foil	JP	0.76	3	0.71	93.4211	66.3289	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115260?lang=JP	2X2	Grand Arbiter Augustin IV	Foil	JP	1.53	5	1.35	88.2353	119.118	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115260?lang=EN	2X2	Grand Arbiter Augustin IV	Foil	EN	2.29	1	0.59	25.7642	15.2009	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115242?lang=JP	2X2	Dragonlord Silumgar	Foil	JP	2.29	1	1.93	84.2795	162.659	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115242?lang=EN	2X2	Dragonlord Silumgar	Foil	EN	3.06	2	1.16	37.9085	43.9738	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115257?lang=JP	2X2	Glimpse the Unthinkable	Foil	JP	1.53	2	0.29	18.9543	5.49674	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115257?lang=EN	2X2	Glimpse the Unthinkable	Foil	EN	1.53	2	0.29	18.9543	5.49674	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115290?lang=EN	2X2	Master of Cruelties	Foil	EN	4.59	3	0.43	9.36819	4.02832	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115209?lang=JP	2X2	Anguished Unmaking	Foil	JP	2.29	3	3.6	157.205	565.939	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115246?lang=JP	2X2	Elenda, the Dusk Rose	Foil	JP	2.67	4	4.96	185.768	921.408	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115276?lang=JP	2X2	Kambal, Consul of Allocation	Foil	JP	0.76	2	1.24	163.158	202.316	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115296?lang=JP	2X2	Mizzix of the Izmagnus	Foil	JP	1.53	4	0.42	27.451	11.5294	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115325?lang=JP	2X2	Thousand-Year Storm	Foil	JP	1.14	5	0.6	52.6316	31.5789	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115214?lang=JP	2X2	Assassin's Trophy	Foil	JP	6.12	3	1.11	18.1373	20.1324	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115283?lang=JP	2X2	Lord of Extinction	Foil	JP	1.53	6	1.88	122.876	231.007	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115316?lang=JP	2X2	Skullbriar, the Walking Grave	Foil	JP	0.76	4	0.03	3.94738	0.118421	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115218?lang=JP	2X2	Aurelia, the Warleader	Foil	JP	5.35	12	7.11	132.897	944.899	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115250?lang=JP	2X2	Ezuri, Claw of Progress	Foil	JP	2.29	2	0.99	43.2314	42.7991	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115267?lang=JP	2X2	Hydroid Krasis	Foil	JP	3.82	3	1.5	39.267	58.9006	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115267?lang=EN	2X2	Hydroid Krasis	Foil	EN	3.82	1	1.5	39.267	58.9006	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115208?lang=JP	2X2	Aminatou, the Fateshifter	Foil	JP	2.29	13	0.2	8.73363	1.74673	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115208?lang=EN	2X2	Aminatou, the Fateshifter	Foil	EN	2.29	1	0.2	8.73363	1.74673	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115286?lang=JP	2X2	Magister Sphinx	Foil	JP	0.38	3	0.09	23.6842	2.13158	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115336?lang=JP	2X2	Zur the Enchanter	Foil	JP	1.53	8	0.23	15.0327	3.45752	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115287?lang=JP	2X2	Marchesa, the Black Rose	Foil	JP	0.76	10	0.59	77.6316	45.8026	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115255?lang=JP	2X2	Ghave, Guru of Spores	Foil	JP	1.14	4	1.07	93.8597	100.43	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115272?lang=JP	2X2	Jodah, Archmage Eternal	Foil	JP	0.76	4	0.17	22.3684	3.80263	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115297?lang=JP	2X2	Muldrotha, the Gravetide	Foil	JP	2.29	7	1.25	54.5852	68.2314	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115235?lang=JP	2X2	Crackling Doom	Foil	JP	0.22	11	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115235?lang=EN	2X2	Crackling Doom	Foil	EN	0.22	9	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115274?lang=JP	2X2	Kaalia of the Vast	Foil	JP	5.35	14	4.63	86.542	400.69	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115274?lang=EN	2X2	Kaalia of the Vast	Foil	EN	9.18	3	0.799999	8.71459	6.97167	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115210?lang=JP	2X2	Animar, Soul of Elements	Foil	JP	3.82	7	13.8	361.257	4985.34	A
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115213?lang=JP	2X2	Ashenmoor Liege	Foil	JP	0.38	1	0.12	31.5789	3.78947	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115302?lang=JP	2X2	Privileged Position	Foil	JP	1.53	3	0.95	62.0915	58.9869	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115298?lang=JP	2X2	Murkfiend Liege	Foil	JP	0.38	3	0.35	92.1053	32.2368	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115338?lang=JP	2X2	Bloodforged Battle-Axe	Foil	JP	1.53	17	1.12	73.2026	81.9869	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115338?lang=EN	2X2	Bloodforged Battle-Axe	Foil	EN	1.53	2	1.12	73.2026	81.9869	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115340?lang=JP	2X2	Coldsteel Heart	Foil	JP	0.76	54	0.45	59.2105	26.6447	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115340?lang=EN	2X2	Coldsteel Heart	Foil	EN	0.76	3	0.45	59.2105	26.6447	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115342?lang=JP	2X2	Crucible of Worlds	Foil	JP	13.77	7	10.25	74.4372	762.981	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115343?lang=JP	2X2	Darksteel Plate	Foil	JP	2.29	6	7.41	323.581	2397.73	A
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115343?lang=EN	2X2	Darksteel Plate	Foil	EN	7.65	1	2.05	26.7974	54.9346	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115344?lang=JP	2X2	Dragon Arch	Foil	JP	0.76	39	0.07	9.21053	0.644737	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115345?lang=JP	2X2	Firemind Vessel	Foil	JP	0.22	28	0.34	154.545	52.5455	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115345?lang=EN	2X2	Firemind Vessel	Foil	EN	0.22	3	0.34	154.545	52.5455	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115347?lang=JP	2X2	Mana Vault	Foil	JP	42.09	2	7.73	18.3654	141.965	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115348?lang=JP	2X2	Nim Deathmantle	Foil	JP	2.29	1	2.08	90.8297	188.926	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115349?lang=JP	2X2	Panharmonicon	Foil	JP	3.06	2	2.93	95.7516	280.552	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115349?lang=EN	2X2	Panharmonicon	Foil	EN	3.82	2	2.17	56.8063	123.27	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115352?lang=JP	2X2	Planar Bridge	Foil	JP	0.76	3	0.92	121.053	111.368	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115354?lang=JP	2X2	Thrumming Stone	Foil	JP	0.76	34	1.91	251.316	480.013	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115356?lang=JP	2X2	Vedalken Orrery	Foil	JP	2.29	31	4.26	186.026	792.472	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115356?lang=EN	2X2	Vedalken Orrery	Foil	EN	6.12	1	0.43	7.02615	3.02125	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115357?lang=JP	2X2	Azorius Chancery	Foil	JP	0.22	24	0.02	9.09091	0.181818	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115357?lang=EN	2X2	Azorius Chancery	Foil	EN	0.22	3	0.02	9.09091	0.181818	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115358?lang=JP	2X2	Boros Garrison	Foil	JP	0.22	33	0.03	13.6364	0.409091	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115358?lang=EN	2X2	Boros Garrison	Foil	EN	0.22	8	0.03	13.6364	0.409091	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115360?lang=JP	2X2	City of Brass	Foil	JP	7.65	21	3.7	48.366	178.954	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115361?lang=JP	2X2	Dimir Aqueduct	Foil	JP	0.22	52	0.04	18.1818	0.727272	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115361?lang=EN	2X2	Dimir Aqueduct	Foil	EN	0.22	10	0.04	18.1818	0.727272	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115362?lang=JP	2X2	Forbidden Orchard	Foil	JP	2.29	15	2.16	94.3231	203.738	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115363?lang=JP	2X2	Golgari Rot Farm	Foil	JP	0.22	39	0.11	50	5.5	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115363?lang=EN	2X2	Golgari Rot Farm	Foil	EN	0.22	9	0.11	50	5.5	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115364?lang=JP	2X2	Gruul Turf	Foil	JP	0.22	37	0.1	45.4545	4.54545	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115364?lang=EN	2X2	Gruul Turf	Foil	EN	0.22	10	0.1	45.4545	4.54545	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115365?lang=JP	2X2	Izzet Boilerworks	Foil	JP	0.22	20	0.05	22.7273	1.13636	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115365?lang=EN	2X2	Izzet Boilerworks	Foil	EN	0.22	11	0.05	22.7273	1.13636	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115367?lang=JP	2X2	Pillar of the Paruns	Foil	JP	0.76	5	0.34	44.7369	15.2105	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115367?lang=EN	2X2	Pillar of the Paruns	Foil	EN	0.76	2	0.34	44.7369	15.2105	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115368?lang=JP	2X2	Rakdos Carnarium	Foil	JP	0.22	42	0.01	4.54546	0.0454546	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115368?lang=EN	2X2	Rakdos Carnarium	Foil	EN	0.22	7	0.01	4.54546	0.0454546	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115369?lang=JP	2X2	Selesnya Sanctuary	Foil	JP	0.22	33	0.11	50	5.5	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115369?lang=EN	2X2	Selesnya Sanctuary	Foil	EN	0.22	8	0.11	50	5.5	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115702?lang=JP	2X2	Kozilek, Butcher of Truth (Borderless)		JP	16.68	7	5.31	31.8345	169.041	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115942?lang=JP	2X2	Kozilek, Butcher of Truth (Textured Foil)	Foil	JP	91.83	4	0.759995	0.82761	0.628979	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115949?lang=JP	2X2	Kozilek, Butcher of Truth (Borderless)	Foil	JP	15.3	1	16.73	109.346	1829.36	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115703?lang=JP	2X2	Ulamog, the Infinite Gyre (Borderless)		JP	15.3	12	7.7	50.3268	387.516	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115781?lang=JP	2X2	Ulamog, the Infinite Gyre (Foil Etched)	Foil	JP	22.95	2	1.65	7.18954	11.8627	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115782?lang=JP	2X2	Divine Visitation (Foil Etched)	Foil	JP	9.18	6	7.25	78.976	572.576	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115704?lang=JP	2X2	Emiel the Blessed (Borderless)		JP	3.06	13	0.94	30.719	28.8758	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115783?lang=JP	2X2	Emiel the Blessed (Foil Etched)	Foil	JP	6.12	2	6.28	102.614	644.418	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115951?lang=JP	2X2	Emiel the Blessed (Borderless)	Foil	JP	4.59	7	4.32	94.1176	406.588	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115951?lang=EN	2X2	Emiel the Blessed (Borderless)	Foil	EN	7.65	1	1.26	16.4706	20.7529	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115952?lang=JP	2X2	Flickerwisp (Borderless)	Foil	JP	0.76	95	0.25	32.8947	8.22369	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115953?lang=JP	2X2	Mentor of the Meek (Borderless)	Foil	JP	0.38	27	0.5	131.579	65.7895	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115785?lang=JP	2X2	Mikaeus, the Lunarch (Foil Etched)	Foil	JP	1.53	19	1.56	101.961	159.059	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115785?lang=EN	2X2	Mikaeus, the Lunarch (Foil Etched)	Foil	EN	2.29	2	0.8	34.9345	27.9476	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115787?lang=JP	2X2	Restoration Angel (Foil Etched)	Foil	JP	1.91	17	1.24	64.9215	80.5026	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115787?lang=EN	2X2	Restoration Angel (Foil Etched)	Foil	EN	3.06	5	0.0900002	2.94118	0.264707	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115708?lang=JP	2X2	Smothering Tithe (Borderless)		JP	15.3	29	15.45	100.98	1560.15	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115789?lang=JP	2X2	Smothering Tithe (Foil Etched)	Foil	JP	12.24	3	20.38	166.503	3393.34	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115955?lang=JP	2X2	Smothering Tithe (Borderless)	Foil	JP	15.3	3	25.68	167.843	4310.21	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115708?lang=EN	2X2	Smothering Tithe (Borderless)		EN	26.78	1	3.97	14.8245	58.8532	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115955?lang=EN	2X2	Smothering Tithe (Borderless)	Foil	EN	38.26	2	2.72	7.10926	19.3372	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115790?lang=JP	2X2	Teferi's Protection (Foil Etched)	Foil	JP	11.47	2	14.45	125.981	1820.42	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115956?lang=JP	2X2	Teferi's Protection (Borderless)	Foil	JP	7.65	2	14.55	190.196	2767.35	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115956?lang=EN	2X2	Teferi's Protection (Borderless)	Foil	EN	19.13	2	3.07	16.0481	49.2677	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115791?lang=EN	2X2	Weathered Wayfarer (Foil Etched)	Foil	EN	3.82	1	0.0700002	1.83246	0.128273	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115793?lang=JP	2X2	Consecrated Sphinx (Foil Etched)	Foil	JP	15.3	3	9.96	65.098	648.376	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115799?lang=JP	2X2	Pull from Tomorrow (Foil Etched)	Foil	JP	1.53	3	2.06	134.641	277.359	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115801?lang=JP	2X2	Venser, Shaper Savant (Foil Etched)	Foil	JP	3.82	5	1.98	51.8325	102.628	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115801?lang=EN	2X2	Venser, Shaper Savant (Foil Etched)	Foil	EN	4.59	1	1.21	26.3617	31.8976	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115965?lang=JP	2X2	Blood Artist (Borderless)	Foil	JP	1.53	57	0.85	55.5556	47.2222	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115965?lang=EN	2X2	Blood Artist (Borderless)	Foil	EN	2.29	5	0.0900002	3.93014	0.353713	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115803?lang=JP	2X2	Damnation (Foil Etched)	Foil	JP	22.95	2	3.85	16.7756	64.586	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115966?lang=JP	2X2	Damnation (Borderless)	Foil	JP	9.18	2	9.77	106.427	1039.79	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115807?lang=JP	2X2	Necrotic Ooze (Foil Etched)	Foil	JP	2.29	6	1.79	78.1659	139.917	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115807?lang=EN	2X2	Necrotic Ooze (Foil Etched)	Foil	EN	3.06	2	1.02	33.3333	34	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115808?lang=JP	2X2	Ob Nixilis, Unshackled (Foil Etched)	Foil	JP	1.53	9	3.87	252.941	978.882	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115811?lang=JP	2X2	Yahenni, Undying Partisan (Foil Etched)	Foil	JP	1.91	3	4.51	236.126	1064.93	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115813?lang=JP	2X2	Alesha, Who Smiles at Death (Foil Etched)	Foil	JP	0.61	11	0.85	139.344	118.443	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115813?lang=EN	2X2	Alesha, Who Smiles at Death (Foil Etched)	Foil	EN	0.76	1	0.7	92.1053	64.4737	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115815?lang=JP	2X2	Backdraft Hellkite (Foil Etched)	Foil	JP	2.29	7	0.14	6.11354	0.855896	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115725?lang=JP	2X2	Chaos Warp (Borderless)		JP	1.53	14	1.22	79.7386	97.2811	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115817?lang=JP	2X2	Chaos Warp (Foil Etched)	Foil	JP	2.29	1	1.68	73.3624	123.249	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115972?lang=JP	2X2	Chaos Warp (Borderless)	Foil	JP	1.91	62	2.94	153.927	452.545	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/115817?lang=EN	2X2	Chaos Warp (Foil Etched)	Foil	EN	3.06	1	0.91	29.7386	27.0621	D
